Office_Level_ID,Office_Level_Name,Office_Name,Office_ID,Parent_Office_Id,Parent_Office_Name,Office_District_Id,Office_District_Name,Parent_district_Id,Parent_District_Name,Office_Address,Office_Short_Name,DT_updated,DT_created/date,DT_created/timezone_type,DT_created/timezone,Org_Office_Type,Office_Type_Id,DT_updated/date,DT_updated/timezone_type,DT_updated/timezone
3,Block,"Office of Executive Engineer, Public Health Engineering Department, RIGEP Division, Barmer",3006144,3006136,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EERIGEPDn., PHED, Barmer",,2017-06-21 12:07:21.000000,3,Asia/Kolkata,Division,584,2021-02-05 14:14:14.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Udaipur",3006195,3006079,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"SEO, PHED, Udaipur",,2017-06-21 15:32:27.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 17:13:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Neemrana",3019603,3005985,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Neemrana",,2018-02-07 14:46:56.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 13:24:13.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Ratangarh",3019569,3006024,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Ratangarh",,2018-02-07 11:42:31.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:57:57.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Sujangarh",3019572,3006025,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Sujangarh",,2018-02-07 11:45:05.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 11:03:21.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Mount Abu",3019874,3006294,Public Health Engineering,50030,Sirohi,50016,Jaipur,,"AEN, PHED, Sub Divi. Mount Abu",,2018-02-12 15:57:08.000000,3,Asia/Kolkata,Sub Division,582,2024-09-03 14:06:34.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, City Production Distribution & Revenue-I, Bikaner",3006014,3005954,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"EECPD & Revenue-I, PHED, Bikaner",,2017-06-19 15:10:48.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:27:34.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Project Circle Sanchore",3005962,3005602,Public Health Engineering,50018,Jalore,50016,Jaipur,,"SEPC, PHED, Sanchore",,2017-06-16 13:19:22.000000,3,Asia/Kolkata,Circle Office,386,2020-09-24 16:27:52.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City Bhairuji  Ka Choraha, Jodhpur",3019726,3006231,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi. City Bhairuji  Ka Choraha, Jodhpur",,2018-02-09 11:19:47.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:22:10.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production, Distribution & Revenue- III, Bikaner",3019470,3006014,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. PDR-III, Bikaner",,2018-02-05 15:22:10.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:09:40.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Garhi",3019403,3006115,Public Health Engineering,50003,Banswara,50016,Jaipur,,"AEN, PHED, Sub Divi. Garhi",,2018-02-02 11:58:31.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 14:10:40.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kolayat",3019495,3006018,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. Kolayat",,2018-02-05 16:18:28.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 10:43:25.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Jaitaran",3019760,3005976,Public Health Engineering,50036,Beawar,50016,Jaipur,,"AEN, PHED, Sub Divi. Jaitaran",,2018-02-09 13:10:24.000000,3,Asia/Kolkata,Sub Division,582,2024-06-19 13:40:28.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling Bhilwara",3028009,3006309,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN,PHED,Sub Divi. Drilling, Bhilwara",,2018-09-05 17:20:13.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:42:02.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Division Sadulpur",3050880,3005956,Public Health Engineering,50011,Churu,50016,Jaipur,,"EEDn., PHED, Division Sadulpur",,2022-04-27 16:22:52.000000,3,Asia/Kolkata,Division,584,2022-04-27 16:25:42.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Division Jamwaramgarh",3060261,3005969,Public Health Engineering,50041,Jaipur(Rural),50016,Jaipur,,"XEN, PHED, Divi. Jamwaramgarh",,2023-10-10 10:06:03.000000,3,Asia/Kolkata,Division,584,,,
6,District,"Office of Superintending Engineer, Public Health Engineering Department,  Circle Deedwana-Kuchaman",3061423,3005929,Public Health Engineering,50038,Didwana-Kuchaman,50016,Jaipur,,"SE, PHED, Circle. Deedwana-Kuchaman",,2024-03-20 11:56:36.000000,3,Asia/Kolkata,Circle Office,386,2024-10-21 10:57:39.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, M.M. Jaipur",3005964,3005597,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"SE(M.M), Jaipur",,2017-06-16 15:04:02.000000,3,Asia/Kolkata,Circle Office,386,2020-08-18 11:14:40.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division RIGEP, Nokha",3019484,3006017,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. RIGEP, Nokha",,2018-02-05 15:59:14.000000,3,Asia/Kolkata,Sub Division,582,2020-10-01 11:01:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kumbhalgarh",3019839,3006279,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"AEN, PHED, Sub Divi. Kumbhalgarh",,2018-02-12 12:33:19.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 13:52:31.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-IX (S) Chitrakut, Jaipur",3013081,3006081,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Chitrakut, Jaipur",,2017-11-07 16:16:22.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:44:46.000000,3,Asia/Kolkata
1,State,"Chief Engineer (Special Project & EAP), Jaipur",3005600,3001397,Public Health Engineering,50016,Jaipur,50016,Jaipur,,CE SP-EAP,,2017-04-13 12:53:28.000000,3,Asia/Kolkata,State,1339,2024-10-04 12:10:06.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Chhabra",3006122,3006119,Public Health Engineering,50004,Baran,50016,Jaipur,,"EEDn., PHED, Chhabra",,2017-06-21 11:01:46.000000,3,Asia/Kolkata,Division,584,2021-02-05 16:23:19.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, City Production Distribution & Revenue-II, Bikaner",3006015,3005954,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"EECPD & Revenue-II, PHED, Bikaner",,2017-06-19 15:12:28.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:28:05.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Reengus",3019861,3006292,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, Sub Divi. Reengus",,2018-02-12 15:16:47.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:33:18.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Project Region, Bharatpur",3005932,3005600,Public Health Engineering,50006,Bharatpur,50016,Jaipur,,"ACE (Project),PHED, Bharatpur",,2017-06-15 17:34:32.000000,3,Asia/Kolkata,Region Office,452,2021-02-05 14:46:13.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling Chittorgarh",3028008,3006309,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"AEN,PHED,Sub Divi. Drilling Chittorgarh",,2018-09-05 17:18:56.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:46:32.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, City Circle (South) Jaipur",3005967,3005941,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"SECC (South), PHED, Jaipur",,2017-06-16 15:11:01.000000,3,Asia/Kolkata,Circle Office,386,2020-08-18 11:10:08.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling, Salumber",3028012,3006309,Public Health Engineering,50014,Dungarpur,50016,Jaipur,,"AEN, PHED, Sub Divi. Drilling, Salumber",,2018-09-05 17:26:40.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 10:51:29.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-I (Rural), Fatehpur",3019866,3006293,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, Sub Divi.-I (Rural), Fatehpur",,2018-02-12 15:27:28.000000,3,Asia/Kolkata,Sub Division,582,2021-03-12 12:24:52.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Khamnor",3019851,3064958,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"AEN, PHED, Sub Divi. Khamnor",,2018-02-12 12:46:11.000000,3,Asia/Kolkata,Sub Division,582,2024-09-03 14:22:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production Barmer",3034667,3006137,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN,PHED,Sub Divi. Production Barmer",,2020-09-09 15:20:19.000000,3,Asia/Kolkata,Sub Division,582,2021-03-16 12:32:31.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Region Bharatpur",3005933,3005598,Public Health Engineering,50006,Bharatpur,50016,Jaipur,,"ACE, PHED, Region Bharatpur",,2017-06-15 17:35:49.000000,3,Asia/Kolkata,Region Office,452,2020-12-02 12:45:34.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Fatehgarh",3006054,3005946,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"EEPDn., PHED, Fatehgarh",,2017-06-20 11:19:23.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:17:49.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer (Gazetted  & Departmental Enquiry), Public Health Engineering Department, Jaipur",3065365,3005598,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"ACE (Gaz.& Dep.Enq.), PHED, Jaipur ",,2024-10-04 13:30:42.000000,3,Asia/Kolkata,Region Office,452,,,
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Karauli",3006109,3005933,Public Health Engineering,50022,Karauli,50016,Jaipur,,"SEO, PHED, Karauli",,2017-06-20 18:15:46.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 16:37:38.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Dholpur",3005959,3005933,Public Health Engineering,50013,Dholpur,50016,Jaipur,,"SEO, PHED, Dholpur",,2017-06-16 13:09:02.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 15:58:55.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, District Circle Jaipur",3005969,3005941,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"SEDC, PHED, Jaipur",,2017-06-16 15:15:34.000000,3,Asia/Kolkata,Circle Office,386,2020-08-18 11:05:19.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Nokhadaiya",3006260,3005955,Public Health Engineering,50024,Nagaur,50016,Jaipur,,"EEPDn., PHED Nokhadaiya",,2017-06-22 17:35:05.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:25:24.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Govindgarh",3013218,3006095,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Govindgarh",,2017-11-09 11:11:17.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 14:52:14.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Revenue, Pali",3019752,3006269,Public Health Engineering,50025,Pali,50016,Jaipur,,"AEN, PHED, Sub Divi. Revenue, Pali",,2018-02-09 12:57:26.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:38:01.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-II (S) Sanganer, Jaipur",3013098,3006084,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. City-II (S) Sanganer, Jaipur",,2017-11-07 16:56:09.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:41:22.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Hanumangarh",3005961,3005934,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"SEO, PHED, Hanumangarh",,2017-06-16 13:14:57.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 16:03:34.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, City Sub Division-III, Sikar",3027986,3006293,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, City Sub Divi.-III, Sikar",,2018-09-05 12:01:25.000000,3,Asia/Kolkata,Sub Division,582,2021-10-12 10:49:30.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-VII (S) Durgapura, Jaipur",3013094,3006082,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. City-VII (S) Durgapura, Jaipur",,2017-11-07 16:45:13.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:48:04.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Nachna",3019633,3006204,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Nachna",,2018-02-08 11:10:40.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 10:54:42.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Amet",3019846,3006280,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"AEN, PHED, Sub Divi. Amet",,2018-02-12 12:39:52.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 13:52:06.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, City Division Bhilwara",3006001,3005950,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"EECDn., PHED, Bhilwara",,2017-06-19 12:48:52.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:20:12.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Project Circle Pali",3006178,3005602,Public Health Engineering,50025,Pali,50016,Jaipur,,"SEPC, PHED, Pali",,2017-06-21 13:16:54.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 16:56:56.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Nagar",3019464,3006000,Public Health Engineering,50037,Deeg,50016,Jaipur,,"AEN, PHED, Sub Divi. Nagar",,2018-02-05 13:06:27.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 15:50:51.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Nathdwara",3019841,3064958,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"AEN, PHED, Sub Divi. Nathdwara",,2018-02-12 12:35:37.000000,3,Asia/Kolkata,Sub Division,582,2024-09-03 14:24:09.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kuchaman City",3019697,3006262,Public Health Engineering,50038,Didwana-Kuchaman,50016,Jaipur,,"AEN, PHED, Sub Divi. Kuchaman City",,2018-02-08 16:35:40.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 16:02:48.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, D.I.P.M. Jaipur",3005968,3005599,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"SE DIPM, Jaipur",,2017-06-16 15:12:51.000000,3,Asia/Kolkata,Circle Office,386,2020-08-18 11:13:48.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bari Sadri",3019503,3006160,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"AEN,PHED,Sub Divi. Bari Sadri",,2018-02-05 16:39:21.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 16:57:02.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Raisinghnagar",3019562,3006049,Public Health Engineering,50034,Anoopgarh,50016,Jaipur,,"AEN, PHED, Sub Divi. Raisinghnagar",,2018-02-07 11:28:23.000000,3,Asia/Kolkata,Sub Division,582,2024-04-03 10:04:40.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Project Barmer",3005931,3005602,Public Health Engineering,50005,Barmer,50016,Jaipur,,"ACE (Project), PHED, Barmer",,2017-06-15 17:28:57.000000,3,Asia/Kolkata,Region Office,452,2020-12-02 12:43:27.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Asind",3006009,3005952,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"EEPDn., PHED, Asind",,2017-06-19 13:24:13.000000,3,Asia/Kolkata,Division,584,2020-08-18 16:53:44.000000,3,Asia/Kolkata
1,State,"Executive Engineer (Urban Design-I), Jaipur",3006071,3005937,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"EE (UD-I), Jaipur",,2017-06-20 13:31:05.000000,3,Asia/Kolkata,Division,584,,,
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Khairthal",3060376,3005930,Public Health Engineering,50044,Khairthal-Tijara,50016,Jaipur,,"SE, PHED,  Circle Khairthal",,2023-12-12 11:58:06.000000,3,Asia/Kolkata,Circle Office,386,2024-03-13 16:40:44.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Jaswantpura",3019636,3006206,Public Health Engineering,50018,Jalore,50016,Jaipur,,"AEN, PHED, Sub Divi. Jaswantpura",,2018-02-08 11:31:25.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 16:19:11.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bichhiwara",3019532,3006108,Public Health Engineering,50014,Dungarpur,50016,Jaipur,,"AEN,PHED,Sub Divi. Bichhiwara",,2018-02-06 15:20:01.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:01:57.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division RIGEP, Barmer",3019423,3006144,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN, PHED, Sub Divi. RIGEP, Barmer",,2018-02-02 12:51:51.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:39:43.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Roopangarh",3006922,3005977,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN,PHED,Sub Divi. Roopangarh",,2017-07-17 17:22:49.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 12:41:10.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-I Project, Udaipur",3034661,3006310,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"AEN, PHED, Sub Divi.-I Project, Udaipur",,2020-09-07 13:27:57.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 14:45:06.000000,3,Asia/Kolkata
